price,sqft_living,yr_built
245000,1450,1972
265900,1180,1992
299000,1820,1975
957500,2360,1968
343000,1120,1972
307500,1646,1994
937500,4210,2004
610000,2480,1976
720000,1590,1952
610000,2130,1919
434500,1650,1967
602500,3090,1979
607010,2180,2002
610000,1800,1947
828500,3720,1983
199990,1100,1961
294000,1530,1987
789500,3010,2005
797000,3500,2008
539950,3100,2006
284950,2000,1962
776500,2290,1965
525000,2400,1967
303000,1850,1999
722080,3680,1988
140000,1060,1959
235000,1060,1959
440000,1610,1903
605000,2330,1940
380000,1210,1950
352000,1530,1925
420000,2270,1979
1175000,2590,1930
1375000,1850,1953
300000,1500,1933
1150000,4740,1990
453500,1710,1951
443500,1920,1972
332000,1150,1954
655000,2320,2004
475000,1420,1950
372500,1550,1988
1050000,2920,1921
500000,1620,1945
900000,2300,1950
327500,1070,1989
390000,1790,1913
451101,1510,1985
455000,1340,1914
650000,3350,2004
895000,2500,1993
800000,2350,1952
703770,2550,1987
249950,1320,1968
512000,1270,1926
780000,3480,1972
336000,2820,1986
285000,2110,1955
229900,1100,1981
667500,1920,1931
378000,1890,1978
454000,2530,1991
537500,2550,2005
425000,1550,1926
290000,1760,1998
349500,1270,1963
370000,1250,2006
549500,1620,1961
245000,710,1942
208000,1070,1994
248000,2320,1966
610000,5450,1984
550000,1670,1999
750000,3010,2001
192000,1340,1940
169317,790,1908
1198000,3400,2008
880000,1530,1923
210000,930,1948
180500,1540,1973
540000,1990,1984
520000,2300,1984
177500,1220,1968
415000,2380,1956
495000,2020,1968
325000,1890,1966
440000,1330,1985
411000,1490,1959
810000,3550,1998
561750,2040,1962
835100,2380,1963
450000,1780,1985
238000,1650,2004
299000,1510,1974
570000,1100,1941
340000,2190,1978
450000,1760,1912
272750,1800,1966
520000,2000,1949
284950,990,1960
255000,1480,1949
231500,1200,1941
415000,3000,1979
330000,3504,2006
365000,1300,1963
425000,1330,1928
400000,1850,1958
335000,2240,1989
342000,1260,2003
490000,2800,1997
331500,1820,1969
960000,1730,1996
720500,3350,1985
830000,3370,1912
662990,1240,1926
220000,2340,1959
349950,1880,1952
550000,1810,1922
396000,2340,1941
635000,2820,1911
293000,1020,1940
339000,2090,1979
285000,1830,1991
775000,2980,1916
224000,1600,1959
2250000,4440,1922
165050,1200,1959
275000,1230,1913
445000,2930,1951
510000,2370,1978
1230000,3040,2001
390000,1610,1970
460000,2350,1977
700000,2000,1958
874150,3530,1987
470000,2220,1987
374000,2000,1961
510000,1210,1950
467000,1140,2007
576000,2440,2002
196440,1560,1992
825000,3210,1993
281000,930,1981
326000,1782,2000
340000,1740,1980
440000,3690,1985
749000,2930,1998
340000,1230,1963
561000,2000,1916
270000,1520,1988
600000,1040,1919
219900,1120,1969
617000,3020,1992
469000,1820,1978
229000,1370,1942
1265000,3130,1906
365000,1640,1958
429000,2650,2001
550000,2850,2003
453000,1820,1955
187500,1180,1977
520500,1880,1955
300000,1280,1977
799000,3120,2005
338000,2470,2003
800000,1700,1906
360000,1180,1945
442500,2800,1968
700000,1300,1920
830000,3040,1968
360400,1630,1987
345000,1340,1960
300000,1830,1966
350000,1240,1959
368000,2500,1972
264000,1760,1966
435000,2660,1990
200000,2060,1903
620000,2540,1929
1679000,4830,2014
337000,1400,1919
1928000,4280,1984
544500,2230,1974
252000,680,1910
445000,2340,2008
379500,2070,1989
189950,1910,1919
469000,950,1948
600000,2910,1979
785000,2930,2000
372000,2610,1990
445000,3880,2004
508000,3320,1986
780000,1940,1905
541100,2510,1978
729000,2660,2003
397000,1710,1952
451555,1320,1912
300000,960,1947
416000,1790,1969
490000,950,1925
480000,2940,1942
368000,930,2002
1038000,4570,1991
545000,2370,1952
850000,3430,1998
550000,3540,2003
600000,2240,1984
535000,2710,1968
599950,2660,2014
531000,2540,1955
530000,2210,1968
597326,3570,2015
805000,3450,1997
390000,2330,1968
487250,1690,1901
301000,1030,1967
1175000,2560,1923
299000,1950,2002
2350000,4370,1907
400000,2350,1999
467500,3160,1969
305000,2430,1990
210000,1340,1953
300000,1010,1979
327500,1770,1981
269000,1210,2003
975000,3330,1969
355000,1240,1940
712000,1250,1900
883000,2960,1985
190000,840,1994
443000,1530,1967
920000,3750,1976
285000,2150,1978
901000,1560,1916
552500,2040,1958
256000,860,1915
341000,1720,1952
279000,2090,1975
686000,2130,1977
225000,1300,1975
215500,1220,1972
950000,2420,1919
503000,2940,1996
780000,2610,1997
212000,1880,1946
580000,2330,1983
465000,2200,1994
206000,1720,1959
615000,2250,1987
519000,1640,1907
1135000,4130,2001
330000,2600,2005
240000,1920,1955
574000,2060,1988
930000,5710,2007
850000,2720,1975
415000,1490,1974
480000,2360,1929
300000,1940,1957
439000,2570,1980
450000,1160,1938
589000,2660,1989
477000,1260,2003
587500,1780,1951
1315000,3180,1905
1430000,3380,1966
700000,2690,1978
275000,1180,1949
367500,1660,1978
453250,2260,2001
607000,1910,1954
255000,2430,1960
501000,1300,1926
450000,1060,1950
360000,2200,1981
460000,1720,1929
753000,2360,1950
389950,820,1951
469000,1030,1924
550000,2030,1939
565000,2700,1948
189650,1100,1980
1525000,3620,1927
260000,1340,1980
243000,1790,1960
1100000,3830,1969
249000,1580,1976
720000,2020,1947
905000,3330,1995
824500,2610,1927
762500,2610,1978
580000,1740,2008
380000,1840,1990
805000,1080,1926
520000,1240,1944
1569500,5620,1999
175000,1170,1911
353500,1760,1987
500000,2230,1962
386500,1520,1972
210000,1450,1950
439500,1600,1983
315000,3220,2002
339000,1830,2003
655000,2200,1971
740000,2170,2008
685000,1900,1966
550000,2960,1960
405000,1710,1920
765000,2620,1984
625000,2140,1911
207000,2100,1914
370000,2100,1914
475000,1460,1988
365000,990,1955
411800,2190,1969
668000,3990,2002
618000,2340,1998
247500,2460,1948
345000,2080,1950
616300,1700,1927
348000,1330,1952
425000,1630,1994
850000,2920,1968
820000,2830,2010
832000,3190,1980
835000,1490,1984
350000,1630,1999
349000,2280,2003
1125000,3010,2014
320000,1590,2004
150000,1250,1968
340000,1710,1949
785500,3280,2007
410500,3362,2004
580000,2200,1978
345000,830,2005
550000,2160,1933
449500,2580,1998
300000,2150,1954
915000,3510,1988
1575000,3810,1989
599000,2020,1917
755000,2120,1960
400000,1250,1944
133000,980,1968
330000,1250,1951
330000,1100,1904
375000,1330,1936
485000,2560,1968
470000,1850,1981
1045000,2790,1905
548800,1660,1930
315000,1080,1919
590000,3030,1959
439950,2380,2002
325000,2250,1980
400000,880,1931
685000,2770,1987
339950,1340,1953
315000,1660,1951
411753,1710,2009
577000,1620,1924
500000,1530,1972
210000,1440,1963
640000,2020,1969
460000,1870,1949
265000,620,1941
740000,5774,1984
230000,1240,1948
315000,1890,1978
432000,2410,1981
467000,1530,1995
255000,2800,1964
316500,1460,1979
190000,1580,1977
490000,1450,1900
378000,1990,1976
598800,4470,2013
333800,1980,1990
690000,2920,1990
320000,1660,1948
1249000,3190,1912
335000,1560,1961
840000,3050,2004
608250,3030,1986
550000,2260,2005
240000,1260,1966
998000,3370,1980
275000,1490,1978
284200,1570,1977
1715000,4490,1941
2400000,4090,1926
930800,4150,1988
930000,2900,1959
215000,1430,1979
480000,1008,1943
483945,1480,1951
347000,1240,1978
232500,1370,1979
390000,1770,1965
550000,2160,1965
590000,2340,1987
420850,960,1945
345000,2280,1983
429800,1970,1986
302000,1530,1968
800000,1790,1932
250000,1700,1997
605000,2660,1922
412000,1950,1985
252000,1340,1994
375000,1130,1954
725000,1950,1919
471750,3790,2001
490000,2020,1995
439000,800,1945
355000,1770,1949
250000,940,1944
780000,2260,1984
409000,890,1918
420000,860,1916
200000,680,1947
830000,2130,1963
695000,2390,2006
815000,3488,1998
210000,1260,1983
635000,2940,1957
562500,2440,1991
402500,2600,1988
555000,2080,1951
310000,1990,1972
500000,2840,1994
430000,2630,1959
1600000,2820,1930
627500,1560,1923
335000,2330,1998
962000,3320,1981
299000,1730,1959
399950,3110,2001
322000,1230,1968
430000,950,1949
307000,1890,1966
194000,1010,1943
180000,1010,1920
465000,2340,1983
722500,2460,1978
470450,1010,1921
280000,1650,1990
176250,1440,1966
560000,1710,1926
830000,2760,1991
276900,1350,1952
625000,1660,1906
1015000,2960,1900
463500,1090,1924
485000,3110,1990
272000,1380,1989
305000,1290,2008
760000,1980,1959
387500,870,1938
352000,2470,2004
507000,2140,1950
156000,770,1941
580000,1490,2001
630000,2510,1977
275000,1950,1964
835000,3600,1960
340000,2380,1995
329350,720,1942
1480000,4070,1991
475000,1250,1975
719950,2190,2014
235000,810,1941
875000,2440,1939
380000,1740,1974
325000,1480,1984
475000,2120,1989
152900,900,1915
210000,1190,1939
350000,1010,1925
505000,2100,1985
464900,2020,1979
650000,2520,1957
369950,1370,2009
250000,1530,2001
320000,1530,2001
2532000,5040,1950
340000,2530,1974
440000,1010,1906
219950,1200,1959
940000,2720,1957
399950,1850,1945
1568000,2340,1954
528000,1860,1969
545000,1940,1956
575000,1680,2004
235000,1770,1979
272000,1790,1998
380000,1720,1969
195000,1280,1949
297000,1690,2002
349000,2190,2003
320000,710,1942
319990,1890,1962
439900,1410,1909
429000,2210,1995
272500,1540,1998
400000,1350,1959
462000,1380,1916
510000,890,1947
550000,1900,1988
150000,1240,1969
460000,1730,1969
632500,2090,1986
361000,1650,1969
437000,1130,2004
370000,3240,1950
884250,3840,1998
225000,1200,1969
235000,870,1949
767500,2410,1916
1200000,1560,1928
715000,2410,1989
417000,2300,1959
199000,1390,1964
875000,2920,1906
545000,1370,1926
192500,950,1926
822500,3090,1999
800000,2390,1975
1250000,2070,1930
3850000,5770,1980
295000,1460,1995
419000,1510,2006
1195000,5180,1993
750000,3430,1995
502000,1700,1953
1025000,2640,1960
398500,1200,1945
700000,1850,1907
248000,1510,1959
800000,2130,1922
383000,2640,2004
688000,3000,1913
521000,1870,1926
365000,990,1949
491000,2005,1980
643000,2030,1965
279000,1500,1979
583500,1530,1908
310000,1990,2004
310000,1420,1984
280000,1400,1956
272000,1870,2004
870000,3040,1923
307000,1790,1980
490000,1590,1946
399950,2050,1960
1635000,4220,1958
989000,4030,2000
264950,1770,1983
491500,2100,1979
345000,2120,1984
339900,2600,1969
852000,2400,1905
585000,3180,1968
723000,2790,1977
594000,2080,1990
405000,1370,1987
725500,2790,1997
800000,1740,1955
1325000,6400,1966
180500,1800,1996
325000,1800,1996
235000,1190,1968
330000,860,1948
678500,2460,1952
463000,1980,1974
250000,670,1943
655000,1410,1927
239900,1860,1979
185000,980,1955
1735000,3040,1926
251700,1810,1977
400000,1560,1964
735000,2100,1955
1700000,2500,1942
82500,520,1951
765000,3010,2004
292500,2140,1968
270000,2390,1970
415000,1510,1939
950000,2210,1952
353000,2170,1995
670950,1790,2007
280950,1390,1912
585000,1850,1983
525000,1480,1974
605000,1850,1973
1010000,3350,2007
245990,1040,1942
535000,2810,1985
410000,1010,1911
550000,2250,1988
665000,1800,1972
455000,2400,1940
440000,1780,1922
332000,2120,1979
280000,1860,1989
570000,1460,2006
250000,1230,1957
238000,1088,1952
265000,800,1949
306000,1190,1959
345000,1940,2002
765000,3300,1971
346300,2590,1998
342500,2080,2002
501000,2680,2000
270000,1670,1990
638000,1830,1930
460000,1400,1908
760000,2770,1953
1085000,3630,1972
234000,1040,1983
1650000,2690,1975
488000,2020,1938
1550000,2450,1963
499000,2030,1982
150000,1450,1952
333000,2400,1993
700000,2870,1959
275000,1340,1926
330000,1680,1959
360000,1850,1969
467000,1220,1965
568000,2320,1979
605000,3220,1972
750000,3190,2005
760000,3530,1994
265000,2050,1979
490000,1720,1956
360000,2850,2004
311750,2270,1976
399000,1880,1958
347000,2770,1989
1680000,4490,1998
585000,3110,2005
340000,2360,1992
612000,2180,1994
230000,1910,1980
604000,2260,1989
250000,1770,1959
258500,1460,1989
783000,2080,1940
1050000,2960,1958
760000,3220,2002
276000,1140,1960
550000,1660,1966
398000,1430,1953
775000,1820,1914
1027500,3540,1988
327000,1620,1905
564500,3100,1995
782000,1500,1905
398000,2820,2005
257000,1850,1915
235000,1570,1984
453000,2300,1979
535000,920,1954
275000,1600,1993
665000,2630,1996
670000,3020,1977
465000,1490,1966
210000,1160,1970
265000,2040,2001
426000,1550,1987
529219,1990,1966
600000,1900,1969
875000,3840,2001
608000,2400,1956
220000,1660,1973
1760000,6055,1996
295450,2030,1966
315000,840,1925
205000,1450,1967
310000,1460,1952
1000000,2010,1927
525000,2910,2006
284000,1880,1960
510000,2170,1986
405000,1260,1947
509950,1970,2007
600000,2090,1987
990000,3450,2006
280005,1130,1954
700000,2600,1968
330000,1030,1953
340000,1700,1956
468000,1480,2007
1339000,4250,1972
515000,1600,1955
245000,1870,1977
265000,1440,1983
372400,2720,1990
390000,1240,1948
208000,1020,1967
273000,1180,1945
455000,3080,2003
270000,1750,1988
618000,2530,1958
213550,1580,1990
210000,2340,1957
2750000,6300,2004
403500,2400,1974
235000,1300,1963
287500,1760,1936
546800,1520,1946
183000,1070,1957
560000,2560,1986
299500,1280,1958
610000,1660,1965
288350,1860,1963
500000,950,1926
625000,2140,1951
418000,1480,2007
660000,2260,2002
775000,2300,1999
429500,1650,1972
569000,1990,1908
250000,1960,1978
225000,1310,1969
530000,2450,1974
306000,910,1955
517100,1580,1962
354950,1780,1976
348000,1040,1925
522250,2340,1977
275000,1720,1983
390000,1600,1954
260000,1320,1954
585000,2350,1922
605000,2740,1925
342000,2300,2001
900000,4350,1972
252000,1430,1981
357000,2400,1971
370000,940,1959
322500,1020,1959
210000,1680,1910
290000,1340,1949
860000,3960,2005
302000,2650,1911
369160,2120,1965
1185000,2850,2003
993000,2850,1954
380000,1870,1968
635000,2660,1949
260000,1190,1947
243000,1770,1943
1400000,2770,2001
665000,2080,1952
898000,2700,1987
583000,2200,1955
429000,2160,1977
471000,2010,1998
1810000,3780,1951
739500,4460,2005
450000,1770,1959
552500,1430,1949
437000,1700,1954
270000,1830,1951
226740,1410,1965
446500,3060,1974
283000,1820,1920
445000,2430,1909
250000,740,1942
307000,770,1942
315000,2200,1991
555000,2920,1908
264900,2040,1979
510000,1600,1978
328000,1990,2002
358000,1830,2002
325000,2540,2005
1365000,2700,1990
230000,1440,1967
545000,1550,1955
705380,2490,2003
459000,2650,1979
815000,2000,2001
495000,3440,2007
520000,2280,1987
430000,1320,2001
255000,2070,1989
588000,1860,1908
350000,940,1959
625000,2290,1963
172500,1510,1958
554000,1830,1909
775000,3090,2001
1187500,4340,2003
618000,3200,1977
305000,1560,1954
232000,1280,1994
262000,2020,2002
234000,1040,1971
500000,2260,2002
278000,860,1920
230000,1920,1961
500000,2290,1969
366500,2070,1945
665000,4250,1902
1101000,2220,1928
575000,1840,1957
674750,2590,1993
719000,3110,1940
482000,2600,1980
254000,1060,1952
443725,1250,1944
575000,2520,1980
469000,2070,1977
175000,1300,1958
437000,2190,1961
550000,2760,1974
172040,1710,1979
363000,1750,1993
282000,1552,2012
400000,2350,1905
650000,5110,2003
365000,1720,1990
269950,1960,2002
260000,1270,1977
193000,1180,1977
340000,2230,2005
900000,4700,1978
371000,2150,1991
592000,2400,1985
300000,1830,1991
449950,2800,2003
299500,2090,1989
995000,2340,1963
335000,1670,1960
280000,1990,1978
446000,2270,1977
1544500,4910,1964
325000,950,1943
450000,1610,1955
322500,1940,2000
453000,1210,1955
655000,2570,2001
603000,1700,1926
235000,1610,1947
968933,4120,2006
1015000,2880,1980
435000,1990,1973
242000,1260,1986
487000,4750,1947
810000,3010,1996
625000,2410,1976
165000,1280,1973
335000,2320,1960
286700,1220,1958
699000,1400,1954
280000,1590,1974
580000,2220,1988
754800,2770,2006
525000,2303,1995
562000,1600,1962
575000,1280,1926
808900,2900,2006
992000,2950,1966
335000,1700,1997
473000,1050,1985
350000,2990,1977
1600000,3100,1906
305500,1240,1950
306000,780,1946
233000,850,2001
490000,1540,1971
445000,2280,1994
355000,2550,1959
360000,1770,1987
737500,2320,1935
985000,2600,1969
349950,1570,2006
520000,3060,2005
355950,1960,1955
485000,3270,2004
143000,1090,1969
3278000,6840,2001
355000,940,1967
1126000,3880,1979
200000,1770,1959
913000,3640,1999
1600000,3160,1966
409900,1590,1997
265000,1290,1950
740000,3655,1955
306000,2490,2001
381000,1470,2003
1220000,3960,1933
1050000,3190,1941
408000,810,1948
739900,2980,2006
674250,2780,1985
438400,1340,1953
1700000,4930,2000
703000,1360,1945
262000,1320,1989
353000,1210,1984
500000,1940,1995
1280000,3160,1917
332000,1980,2004
824000,2320,1974
290000,1660,1968
700000,1660,2002
550000,1080,1922
549000,1510,1921
1865000,2950,1951
858000,3070,1978
345000,970,1947
340000,2140,1930
1215000,2570,1962
275000,1260,2009
405000,1220,1963
432500,1720,1949
236500,2140,1925
679000,1420,1928
543000,2060,1995
294000,1320,1953
340500,1810,1969
1012000,2980,1989
335000,1350,1976
425000,1540,1988
353000,2510,2001
540000,1670,1991
640000,3690,2006
339950,1320,1959
195000,1510,1979
322000,1510,1979
660000,1870,1978
280000,2400,1991
300000,2400,1991
